caseid,tname,tid,nan_count_per_column,zero_count,size,samplingperiode
39,BIS/EEG2_WAV,bafc0868a2d4bbb1a2aa6f4304a10ff790ad228c,278,0,449830,
39,Primus/AWP,1a97132e17284e98fa951af596b57758605fa575,134,519,219644,-0.3
39,Primus/CO2,afc2a31adb3d9dbab817dcc2a53a92daf4f8b593,134,34493,219644,0.6
39,SNUADC/ECG_II,92d1b0c2ff58f520da000bee35002ac63741d653,848,0,1757146,
39,SNUADC/ECG_V5,997bb7661be4badfdf9a8f148afa36343dad858d,848,0,1757146,
39,SNUADC/PLETH,31a0a27b9bee9ebd7ef0f8ac872abf7689e9d794,848,0,1757146,
40,BIS/EEG1_WAV,7d1ba0d8d82d39bc48df40703b5c5fbef701239f,570,404,853834,
40,BIS/EEG2_WAV,bde50b8315b5a67fd9b3413700b64c4e1e732159,570,449,853834,
40,Primus/AWP,b75e7f3e388ae194aaf0fa24a07a9b2c637938b7,1714,31877,416912,0.0
40,Primus/CO2,c91fb238b2504927623e2e495ede1f66ec5101df,332,31116,416912,0.7
40,SNUADC/ECG_II,9f59adabb924269f0b39ac5dd5221a54c1df691a,2133,0,3335289,
40,SNUADC/ECG_V5,3315fc1720c3900a4894b409494c2dc7897f5351,2133,0,3335289,
40,SNUADC/PLETH,4081c0f79b3e7b44bc54b9b65ee0769d55299db4,2133,0,3335289,
41,BIS/EEG1_WAV,9e9fda630d142df38b54805ba9d5c6142c9c1fb6,206,1286,1514142,
41,BIS/EEG2_WAV,df1df778202d67e8127d5cf52d347df6461e5663,206,1982,1514142,
41,Primus/AWP,fdd5786ac1fe5952be24eb857ebd9ed6fb0836e8,1621,34442,739327,0.0
41,Primus/CO2,02a1fce2cd2080519c609176a2ba3a5de08d86af,247,43377,739327,0.5
41,SNUADC/ECG_II,3bd52c542b61317dc9bca5915514cc767274fecb,561,0,5914615,
41,SNUADC/PLETH,bcb33c91b321fdbb57c443ca3fcda8a55b418ec4,561,0,5914615,
42,BIS/EEG1_WAV,2baa126c5968095a2a884a60b6d2603fc1c5669e,2599,924,1966023,20.8
42,BIS/EEG2_WAV,be50df7315b6cba50f7c1c0fbf52efec054fc6d8,2599,451,1966023,27.75
42,Primus/AWP,70effcc53c986ee233589d61d72b4100348723c7,4173,0,959973,-0.6136
42,Primus/CO2,5fd98688bfa0091964ee8cd4103c4a53b37557d7,1383,24525,959973,0.375
42,SNUADC/ECG_II,5153d44cd112c5fc484fce756e52bec90aeba809,9625,0,7679777,
42,SNUADC/ECG_V5,3069bc406c4479609ff4e71025df89d3d7cbee02,9625,0,7679777,
42,SNUADC/PLETH,a37688a7a165e08e4c41a3245270dc9d14257fd9,9625,0,7679777,
43,BIS/EEG1_WAV,61d2816171c7275562986e82c348f04354496091,3301,2974,1892997,
43,BIS/EEG2_WAV,b82fa299cc0c7b4e46f3cccec347a05d7b51c076,3301,1117,1892997,
43,Primus/AWP,2cd6738555f959b3507bb49edf0744206e77e932,4299,36737,924315,0.5
43,Primus/CO2,fb3fda6b05cd82c817d951c9726dfe33af01d08d,1665,48719,924315,0.0
43,SNUADC/ART,d197d8b6e2cfebdda50512f4cd81d09942feefc3,12122,0,7394516,
43,SNUADC/ECG_II,101c082c84b458e2eea0e22383aba788f68c24d5,12122,0,7394516,
43,SNUADC/PLETH,762c8a9197a71d38e9805e2e3ce1f1fea6052d90,12122,0,7394516,
44,BIS/EEG1_WAV,ef7ff54703670cbcb5bb7c780f4948756b208c12,3568,1142,1870560,
44,BIS/EEG2_WAV,715ba5df05e6099269834f6d5835a83f025861f8,3568,1336,1870560,
44,Primus/AWP,a8096b32fab9b5e9655f6610eea3353f556a0890,4421,21510,913360,0.5
44,Primus/CO2,d18dc6f86ba191f8c9946343cb990c504a2691f6,1840,48936,913360,0.0
44,SNUADC/ART,4adeb73d4799db3208299726dd51c06187c6a0ff,13342,0,7306874,
44,SNUADC/CVP,99d7af09cf9631fe573c64d85ca1fa179fa7b1fe,13342,0,7306874,
44,SNUADC/ECG_II,0e9cd202dd7a34e242936559184a0343d070dd12,13342,0,7306874,
44,SNUADC/PLETH,b6802051520a4d22d7cc3b50c35f14e578e2c231,13342,0,7306874,
45,BIS/EEG1_WAV,394451e2f3b561c47fbd52a1743926d1a9f0cf7e,190,261,825950,
45,BIS/EEG2_WAV,758562ca5817c5579fe2ed160d5b7c7a4dc91858,190,113,825950,
45,Primus/AWP,77be7cdbf2234bf84c1a7a13e619885ac9a5b00c,1506,52389,403296,
45,Primus/CO2,45d2094ae3932d0f3191e88a3ea462234e22cdb5,186,10116,403296,
45,SNUADC/ECG_II,ff5335bf75113830915b47020dfa704d0e242144,369,0,3226366,
45,SNUADC/ECG_V5,edbc75bb23e34fcc544abe82ca7f4dcfaa70fbac,369,0,3226366,
45,SNUADC/PLETH,9301a8c1a4885eb7806bd5d2b99e5d715b5496fc,369,0,3226366,
46,BIS/EEG1_WAV,9d6746ebdbf6374059a0efd6ea1bde0ba93b52d4,3331,459,1358819,
46,BIS/EEG2_WAV,3a8a7e8159630a1999358127e5e0740768c6c2f4,3331,816,1358819,
46,Primus/AWP,b17eb4cddae15faa6fe8ac0a2311881e141978c8,4326,9031,663486,0.0
46,Primus/CO2,e5a45ce304ba7306253b7ddf16df58e705906e95,1656,64001,663486,0.0
46,SNUADC/ART,9338e8ba9b627c035c66262a951a85dec65db37c,12591,0,5307886,
46,SNUADC/CVP,f9a75d2d246f625009acfc32b7db7d9f9685e497,12591,0,5307886,
46,SNUADC/ECG_II,8ad028242a01ab6cf711296110c031b2d9383b80,12591,0,5307886,
46,SNUADC/PLETH,f7cc412f742a5dc181e95374bc3259a8085edfdf,12591,0,5307886,
47,BIS/EEG1_WAV,237a483e39e552c574645ca283daf0197c44a011,438,409,911910,
47,BIS/EEG2_WAV,1affcf57b1e016fd517081a2b80e61e3f955ebe6,438,440,911910,
47,Primus/AWP,7a4d7f252858e535e4d2d78ed459e9c00a4db80c,219,2529,445269,0.8
47,Primus/CO2,0fb5de07aea381f1892010a506a0b49dc2668625,219,214,445269,24.5
47,SNUADC/ECG_II,bd5637c33ee52c90455ffe147b191d51738f91c8,1591,0,3562147,
47,SNUADC/ECG_V5,0c5f09bbba402f660e9f2f1eccff89818ae54629,1591,0,3562147,
47,SNUADC/PLETH,21ac66b51a4ad2408c420e564306317885ecc29c,1591,0,3562147,
48,BIS/EEG1_WAV,40a3f29c745fbbe04130ea6c352bd7a30c05e974,2579,608,1650835,
48,BIS/EEG2_WAV,3c5a9f01eb7920beff2f21b68ff33b90316e7e24,2579,730,1650835,
48,Primus/AWP,91ec830beeaab146bf3560a60138b3fef07cada4,2522,10167,806072,0.1
48,Primus/CO2,e5e656676e62efd46ad71aa803d5a31ebece96bb,1262,78238,806072,0.0
48,SNUADC/ECG_II,8d6e572ef8cc77734f5a2fbb889089e4326a1a8e,9616,0,6448574,
48,SNUADC/ECG_V5,e59afc8a44656c8c7700572b64721360d3b181bd,9616,0,6448574,
48,SNUADC/PLETH,5d662ee30bb4a365534e43099f24450be1436dd9,9616,0,6448574,
49,BIS/EEG1_WAV,33e287adcea323135b3142adbd540180e026603e,2933,1439,1601061,
49,BIS/EEG2_WAV,4208d3f6343a224af65338cf5c15de0f008f73d9,2933,1233,1601061,
49,Primus/AWP,f67617b23f1d6e7e22634af8066e9aa67c250c5e,4020,145567,781768,
49,SNUADC/ART,2f343ea810d65a75a6d2ebe6cde5da11c92e428a,10927,0,6254142,-11.7721
49,SNUADC/CVP,fe47f12b80e75b620dfe6ac10f68aacf155998fb,10927,0,6254142,-8.80968
49,SNUADC/ECG_II,60b0dbf3f43521407e5089fefc91084dfcc86de3,10927,0,6254142,-0.117721
49,SNUADC/PLETH,d13086354bbd313db12b249aac06c2cc2fa3f8be,10927,0,6254142,-1.54896
50,BIS/EEG1_WAV,769e263034ba3b90ef744bb74d90e2ed84864e3b,579,2905,2046227,
50,BIS/EEG2_WAV,24f1bc7239fcfebabdeb995ee21388f2927e82eb,579,1925,2046227,
50,Primus/AWP,791811aa8bec8dc2767f9fa1aaaff04e1510cc35,6709,16422,999135,0.1
50,Primus/CO2,b3a457785b53cf9af130ab51d464905af7125fb6,315,42140,999135,0.0
50,SNUADC/ART,123197f7deec02bf7b18411e4d193699186a0f42,1819,0,7993074,
50,SNUADC/ECG_II,cbde95f20c680986e4b8c854aec69911c833ac17,1819,0,7993074,
50,SNUADC/ECG_V5,9302071a52d99dd937fb62e8c0e68d62e813b393,1819,0,7993074,
50,SNUADC/PLETH,cebea618e8b4bfd38a6fb40244afe89d82bc7c99,1819,0,7993074,
51,Primus/AWP,15635326716db56cb7e24e45b453a6db29c370cd,4622,24837,543119,0.1
51,Primus/CO2,d42eacaedac9f18432002df7852fd2c7128481d6,1949,62806,543119,0.0
51,SNUADC/ART,355b06cd8edebcc2c2fda66d8950e47a6936e97c,14339,0,4344947,
51,SNUADC/ECG_II,ba3196c96b215b1d85c62b86d7f41b99fb519d3b,14339,0,4344947,
51,SNUADC/PLETH,e23f66dbfc453b49b566331a86d86f209f475011,14339,0,4344947,
52,BIS/EEG1_WAV,d552f02cfb387f18fe9c4141187f926b5a306134,2494,1748,1995502,11.35
52,BIS/EEG2_WAV,59514fff79f1ee29ac8d67957ab02d9cdb12d4fc,2494,2675,1995502,21.6
52,Primus/AWP,53dad7867f50bd7c3ddc2385bc0ef787b193aa8a,2876,36321,974366,
52,Primus/CO2,8413101483c4aad8f52383b1f131880f248d7e7d,176,55992,974366,
52,SNUADC/ART,9d408509125292b256cf4e0d5c0b964a5f5240f6,416,0,7794928,
52,SNUADC/CVP,0df8cb2e8181813196847044cf4c6a5dbda8f6d7,416,0,7794928,
52,SNUADC/ECG_II,219a607a6da2ba6ff96bae0e261c7a0af3c76610,416,0,7794928,
52,SNUADC/ECG_V5,dbb113596f8f5376a99d41218b75b3c7b240ec73,416,0,7794928,
52,SNUADC/PLETH,6794d62f19568d041f7ddf4b9b0ead7edba9e891,416,0,7794928,
53,BIS/EEG1_WAV,a8cc71e46164b5c38eddd241255a3f6947b7778a,84338,1460,1732642,
53,BIS/EEG2_WAV,bc261e46107a4ba4a85de2cf65cc0ed60bcd5343,84338,2740,1732642,
53,Primus/AWP,5b40687ef018f0bfaf3697da48d6a00fc93e605e,5083,37269,846017,
53,Primus/CO2,5757371d84099912a1ff67d11ccc5adfc51740ef,707,67930,846017,19.9
53,SNUADC/ART,40b73ae6ef5fff3e7eff61f02261a304f6c4b7b5,25235,0,6768130,
53,SNUADC/CVP,2262b720823cfe6f33fe942d230e132811e1787b,25235,0,6768130,
53,SNUADC/ECG_II,a4f776f7464cb66d4f9152af1dfd2f0127a37064,25235,0,6768130,
54,BIS/EEG1_WAV,769f17da850aa5ff78381f5212418c1f5c2efc29,220,878,1964220,
54,BIS/EEG2_WAV,0520e6b9848f8fa205c7ba8e8b1b38bf5ada9871,220,429,1964220,
54,Primus/AWP,97830554fff7b90082a44d0f8f0ed2dc45af2219,2872,1825,959092,0.1
54,Primus/CO2,8ad0ce6f831be4cf0896348dfa46ee57b1f954f0,202,41681,959092,0.5
54,SNUADC/ECG_II,975bb8b5ad26fc040b4ad3178f0b82fef5a2aa43,621,0,7672734,
54,SNUADC/ECG_V5,97d2a267c7b9f3c136b1853fbee6822a64ae4344,621,0,7672734,
54,SNUADC/PLETH,d19a8645d0dc4d0ff6ece38dffa637d895ba7f6f,621,0,7672734,
55,BIS/EEG1_WAV,61b774928dd75d37647a9a523f9dba0fcc93b20e,295,1536,2781927,
55,BIS/EEG2_WAV,b50669c2eb993cba09b613f37b770f4734b87d85,295,1378,2781927,
55,Primus/AWP,7e7b42dc17165611b3d1119254614b1453a8ddd9,3069,7045,1358363,0.6
55,Primus/CO2,50787371b534135babeed4a9c90525e521094d56,293,41515,1358363,0.0
55,SNUADC/ART,c3f6b2fd225b97426fecaa5607536f2b43285b04,833,0,10866902,
55,SNUADC/CVP,227fd193aabf92f8faee7485262518998d885a8d,833,0,10866902,
55,SNUADC/ECG_II,255c44e9cb33ac32f8451b7cc620d9ac6ba94136,833,0,10866902,
55,SNUADC/ECG_V5,4d6ccc75030de54ea106a41f5cc5af2ed19d8d33,833,0,10866902,
55,SNUADC/FEM,14ee86f706095ff92dae7b18864ac6a493d67f27,833,0,10866902,
56,BIS/EEG1_WAV,2f82bc2606632c84679db34ee5a4046930ae6978,2452,2605,3732660,
56,BIS/EEG2_WAV,6270e3f156a7dfacb947b26301fa17f816e431fe,2452,4900,3732660,
56,Primus/AWP,3808ddccf792967bca1315b13497f24808a365c8,6824,28387,1822588,0.0
56,Primus/CO2,d88f1faa254c95a41604664b687aec7a579055d3,1348,41652,1822588,0.5
56,SNUADC/CVP,a63020f8a364167f07b74400e0a28f5bdc734969,8894,0,14580700,
56,SNUADC/ECG_II,bb5a72079b73245e3a1781a30997f5fc3345dddc,8894,0,14580700,
57,BIS/EEG1_WAV,cc7b9b02117cee011b4bfd43e3be2d59395a4b8c,146,585,1361426,-72.25
57,BIS/EEG2_WAV,ce3361ed74d97511702bdcc018e4898735fba129,146,314,1361426,-0.05
57,Primus/AWP,382d7a099f529344d6220cab0bf17255b0602c27,2151,5826,664759,
57,Primus/CO2,60357883a6eda8b934614c1400ffc9e03ac4d879,769,11341,664759,
57,SNUADC/ECG_II,70676a01c0d9e251b717ded3b36c138544c4a2ef,414,0,5318069,
57,SNUADC/ECG_V5,9168222c29e92884d27f573fc59b8d20deb1ee87,414,0,5318069,
57,SNUADC/PLETH,be2373748328966eb343c90c3d829460356e7019,414,0,5318069,
58,BIS/EEG1_WAV,44a4251f768ed06a41a9363343b21eef24872537,221,1470,1884605,-0.95
58,BIS/EEG2_WAV,99e5b9182ba435a4791ddddbb822d805a49512b6,221,2654,1884605,-6.7
58,Primus/AWP,c9e9bc59dff8e6ea5db396b7302ae07b416be6a2,2939,6914,920217,0.2
58,Primus/CO2,3eb85281362daf0f3180b4919ea83379a0ebccb7,207,18905,920217,0.0
58,SNUADC/ART,8cd5c0e8cc311c9346d4939d6bce1dd41b8c6db5,484,0,7361736,
58,SNUADC/CVP,d6f585143b3bb8c17acdf95f393dae0181037561,484,0,7361736,
58,SNUADC/ECG_II,5b6247539aacc693b7bd71d2a1882c531153cab5,484,0,7361736,
58,SNUADC/ECG_V5,631985fe9d0bc829021537de9f0e1db3c01432e2,484,0,7361736,
58,SNUADC/PLETH,802ca325b9a0d942246d6c4efee2d849f21be3f5,484,0,7361736,
59,BIS/EEG1_WAV,d662eda61f78f0377dc9bf737ba20ce4d294ed71,149,126,428885,23.4
59,BIS/EEG2_WAV,6bb3b045b8f65519249d879ad8692071674e6a79,149,95,428885,24.7
59,Primus/AWP,378f0b26473e04caac7d6739e3c994d0f052fff5,4127,2515,209417,
59,Primus/CO2,17e862d1597f79db35e3cd2f1aec2f043cc208f3,107,34912,209417,
59,SNUADC/ART,b6581ffc2d5419f77654c46d590343da651e0da2,434,0,1675332,
59,SNUADC/ECG_II,4ed868c8b2d49dc9ec48b89be03f985a44cef8bc,434,0,1675332,
59,SNUADC/ECG_V5,6b343bae3e3d7a1c5275a308b3621370177cb7e4,434,0,1675332,
59,SNUADC/PLETH,d75257e92aa27b50c90bf42440e78a50e29395ce,434,0,1675332,
60,BIS/EEG1_WAV,fa156561afa7e38e25d794a919b045b5ce88283b,173,1458,1828925,4.6
60,BIS/EEG2_WAV,e823443d2b18e8baccd64ceee515e061812dfcce,173,2021,1828925,3.25
60,Primus/AWP,7ddb6a1748d1bf9ab0e96a8d7b4567712970fe57,2903,597,893030,
60,Primus/CO2,ae733966ce1c599707fe2c3cc56c9e719ae79f79,170,58148,893030,
60,SNUADC/ART,5f840adab2856ac99413b6cf000850d046a9fe50,384,0,7144237,
60,SNUADC/CVP,8bf71c56a99820c2fd5b44101a7221ad87d8d4bc,384,0,7144237,
60,SNUADC/ECG_II,ee0417f5b51b49ec92a5ea15e0dca92d59e1a9a3,384,0,7144237,
60,SNUADC/ECG_V5,9d74904e2afe1c6fefec7edd73206b9494c4801a,384,0,7144237,
60,SNUADC/PLETH,001f0a96874f7226fc19115cff679b02e6817518,384,0,7144237,
61,BIS/EEG1_WAV,c1e5153e5190bf1017cc56a65d20d6ad0ee0c37c,269,952,1189149,
61,BIS/EEG2_WAV,03353969e9a181892cfd58e52b38d8c2598b8db6,269,1474,1189149,
61,Primus/AWP,fed7e89decc9101a619ff63fb138c7c38df92960,1579,11999,580639,1.0
61,Primus/CO2,e451b4994458acd7e955c2a2cfe22eec8514fcf0,229,48743,580639,0.1
61,SNUADC/ART,6bbf12cea878152d857e55dfe8a39ba56bef3b7a,616,0,4645112,
61,SNUADC/CVP,884bb6520985173f858086250121508d8799514b,616,0,4645112,
61,SNUADC/ECG_II,9776da440b0fa3a2512549af3bf7bd809bcd87ab,616,0,4645112,
61,SNUADC/PLETH,92015249bed15d35671779170e7b51e2ea221227,616,0,4645112,
62,BIS/EEG1_WAV,cbe8282eaa962cf8570ac9e6f127939426a8032c,428,448,1313612,
62,BIS/EEG2_WAV,96eb861fad402b3f75caf56086470c34ad1a4624,428,215,1313612,
62,Primus/AWP,b4e02e22aa0216c2a3f2fafa1e24837636ae6a22,1662,1591,641412,0.1
62,Primus/CO2,c1b76ef990774c7ed95ac2b83af0e25da36748b9,282,18496,641412,0.5
62,SNUADC/ECG_II,ada1045882b05b884be7d45d2ee9325de787d721,1440,0,5131295,
62,SNUADC/ECG_V5,a16f5bc9e37ca9ab6381a510785c4036f31ba815,1440,0,5131295,
62,SNUADC/PLETH,0ad345eb4a65e0b39871eb4ff075b13263ddbc33,1440,0,5131295,
63,Primus/AWP,681af7ae8453734f0ae21df98a21365481677bb8,2840,6274,377107,0.6
63,Primus/CO2,1cb4b55c50210a33f1bf65c379b458a5a9194e4d,127,21669,377107,0.0
63,SNUADC/ECG_II,29f356ba4c173a743cb23928ab0eae8391f2f27f,556,0,3016853,
63,SNUADC/PLETH,72aae633476a6b9c979fb73929c071ddd3d03c94,556,0,3016853,
64,BIS/EEG1_WAV,6df0ffdb39847540fc1d3b430ed806e3b9e3b456,4600,1199,1846616,
64,BIS/EEG2_WAV,69785dc16b487b84be82a519bcc953aba168bd5b,4600,2296,1846616,
64,Primus/AWP,42b4ba499be1a8ac295eb358510a28612b32df9e,1668,32247,901668,0.1
64,Primus/CO2,c26482cea9913c021ebdaee641cd4799a0ce41c5,378,66687,901668,0.0
64,SNUADC/ART,c9f57e18f855698b18a5e21716c184c3862a86d8,2291,0,7213343,
64,SNUADC/ECG_II,283935ce72c6f18227cd74baa904fbae7cf0485b,2291,0,7213343,
64,SNUADC/PLETH,a7013e1bdb5a2972a36a4357669d890849643d36,2291,0,7213343,
65,BIS/EEG1_WAV,444634dc60e91d3fbb2e36c505042973ee901ce8,7222,734,1644710,
65,BIS/EEG2_WAV,e87b9cd3b77c2917b4b37eecb876045987e24ae7,7222,1287,1644710,
65,Primus/AWP,3e9467c963db08f7272a971e7746936976fbe2e5,4931,9676,803081,0.5
65,Primus/CO2,bef89c928ce8a0b952b3a8b4177f7af5d488acae,3611,32690,803081,0.0
65,SNUADC/ART,56712b524dd524a3cc9a4e6b2fac962e6bcdf428,27452,0,6424646,
65,SNUADC/ECG_II,346483dcb0c1a0ededaa69125739865de1f65563,27452,0,6424646,
65,SNUADC/PLETH,f4731a18d108aae4383f5bbdf7bbdbb811da2ebd,27452,0,6424646,
66,BIS/EEG1_WAV,14d9464a17c80a40ea9a98b18b5641809f8c10f1,276,1435,1185556,
66,BIS/EEG2_WAV,30f7a8804e07d5d24df1631596bbe501120acd14,276,1050,1185556,
66,Primus/AWP,96fd4a8c27edac32acacb0c28aaabea4f87b5899,1466,31998,578885,
66,Primus/CO2,2bc12185965eb75f45adc184f1ac1e280937804c,185,39633,578885,
66,SNUADC/ART,6b428486232659026b9b1c775aeeaa408cea8e0b,697,0,4631076,-16.7093
66,SNUADC/ECG_II,67237246da1124d18073073de604738ef184878c,697,0,4631076,0.0600217
66,SNUADC/PLETH,08b401dc33cec255cce43fb876b462449934540c,697,0,4631076,47.0339
67,BIS/EEG1_WAV,3b460b0955e29c1623ed64308ce66852d1363535,687,474,1483743,
67,BIS/EEG2_WAV,4ef7b41b9aeb467a14f53957dedae17512423392,687,694,1483743,
67,Primus/AWP,8255bf4830cb50a4fbf62106706e87589b98e63d,2970,20633,724484,0.1
67,Primus/CO2,0667d68e3e01d6b7ae5c1496e8f7e014d7ed198b,344,134151,724484,0.0
67,SNUADC/ART,b86059ea1882819cef9560524feada0077a954b8,2119,0,5795871,
67,SNUADC/CVP,ab271c71a8d5df43cd00153422f57fc2a0879bcb,2119,0,5795871,
67,SNUADC/ECG_II,3443fb133646835454eb209a483adb85a8ac4dea,2119,0,5795871,
67,SNUADC/PLETH,e4ac9811763ca039f8dc5bc5fd951d37eec6e359,2119,0,5795871,
68,BIS/EEG1_WAV,847b5b660107ffc2b1b6616fcdd098b5e607be4b,23794,821,1123858,
68,BIS/EEG2_WAV,02855f928278a645d12e1948fc699ada242c429d,23794,1178,1123858,
68,Primus/AWP,316bbc781e3bbce77e37eef84e14874030abacf3,4156,0,548759,-0.5072
68,Primus/CO2,4d3f9ca8b94fcc357b978bd9ee4cf6a61d728f8b,179,40494,548759,0.0
68,SNUADC/ART,0ba75e6078d8e7ad1b78e520ac1928f6e2d52b8e,573,0,4390068,
68,SNUADC/ECG_II,7cfdfb7798a8ddcacfa8bc5846216a3c9b818956,573,0,4390068,
68,SNUADC/PLETH,c2a609e474f3bdb8cf69f0afd7d357199bd0d59c,573,0,4390068,
69,BIS/EEG1_WAV,887ca398f6b324bd18fd42ff6b371db378e29cc0,2687,568,942447,16.05
69,BIS/EEG2_WAV,f42398dbff5b398fd4ae56eada865bfda38829b2,2687,832,942447,13.75
69,Primus/AWP,4da677340dc6374b9ddcbd1b228b227e45db6a8b,2563,16988,460179,
69,Primus/CO2,e5a1eaf8a44188d2309d7f31b9c786fb23a38a8d,1299,37390,460179,
69,SNUADC/ART,57a187e3b5bd3ca793751b5d8760fe2ccaab9c3d,10135,0,3681432,
69,SNUADC/CVP,bdc720e3c1c762b805e653310b4bc34574cde399,10135,0,3681432,
69,SNUADC/ECG_II,56d9f1e2eeb49467e6290a856cf41c10753a1b2c,10135,0,3681432,
69,SNUADC/PLETH,02b29f2deab10cf515a9af5fdbb6c327d6766045,10135,0,3681432,
70,BIS/EEG1_WAV,fa9462ac951e2e58c65f56b98b710a7a2d890a0a,359,501,1810679,
70,BIS/EEG2_WAV,879317c43262ad5c225908f0ce2560e0e6d30cfd,359,398,1810679,
70,Primus/AWP,4ce7f7480e364f65fd039b6e370fe6b23e7429a4,3471,10101,884121,0.1
70,Primus/CO2,f5d6e93430f5fbe503aa1b147fb72c90d1161a05,801,62648,884121,0.9
70,SNUADC/ART,57450e3dcbc4e7f20920a11b2a8a860979ed604c,910,0,7072963,
70,SNUADC/CVP,f84f5d437c6c440f42e9c5bcb214b762dbcc3524,910,0,7072963,
70,SNUADC/ECG_II,ca54fec3e2b15f6183615d59da1cfdee04eaa301,910,0,7072963,
70,SNUADC/ECG_V5,2ca0e6700100bf7d0c110dbea0d2f255b4836182,910,0,7072963,
70,SNUADC/PLETH,2291e207f54430ba05c7e154e25b1923d14853d5,910,0,7072963,
71,BIS/EEG1_WAV,4afe35a173eff9cd4453ed4bacc7f61b02245c92,133,344,849077,
71,BIS/EEG2_WAV,fa1512e2255b38c9766a47ccb86ff83bb7a4de35,133,217,849077,
71,Primus/AWP,c666171227699a80ce45664525880fd7239d8889,78,1384,414588,0.3
71,Primus/CO2,de462c20c8df432e06cb1fb99d168ce80ff0cdfe,78,15769,414588,0.0
71,SNUADC/ECG_II,688190c87da9af81476d93f0106c33b68eaed4b4,1019,0,3316704,
71,SNUADC/ECG_V5,c4088ccbf1d4bc37ac5e2fcda90576c908b85a42,1019,0,3316704,
71,SNUADC/PLETH,b78dc7911e596e9d737da39652e0e40c8d9db395,1019,0,3316704,
72,BIS/EEG1_WAV,624595a315646e40d101cd39195353bf84343094,380,719,1066508,
72,BIS/EEG2_WAV,e1ecf9f03e977a6e116377b2f317ac90efd12770,380,1026,1066508,
72,Primus/AWP,03d4d946c31d2803b0c7401c993b7abeb501ddf0,2882,24274,520756,0.1
72,Primus/CO2,d01727fd1d795e44ec5b2887d01fa1d4cdc50151,226,33820,520756,0.9
72,SNUADC/ECG_II,7cdc10fd5d14c331409e9635396e59bd23934c41,1248,0,4166044,
72,SNUADC/ECG_V5,ed174ca00b2343e7aca7c424a3c659e6e93f261d,1248,0,4166044,
72,SNUADC/PLETH,47f7966ea2f3d26becc3f5b634c834d24008bdc7,1248,0,4166044,
73,Primus/AWP,d744dfd941b01c89ba990df03eded1303a09eb63,1416,24619,332472,0.3
73,Primus/CO2,6289a1d4a03c95f7a40ce8da7059aedaf8ab2db4,132,54526,332472,0.0
73,SNUADC/ECG_II,7624ec96a973366ce5f76cbe24a9720664c90d05,774,0,2659771,
73,SNUADC/PLETH,d5e602788373e41334ec4414c1d15858ec18c27e,774,0,2659771,
74,BIS/EEG1_WAV,1cdfee4662758ddbd1c2ef257a36e9b08ca69506,3188,2710,2546740,
74,BIS/EEG2_WAV,4d538c189fcf9d7fc65b4275331433c1576edfcb,3188,2080,2546740,
74,Primus/AWP,dc0017f7e7ea7a68048680dcdf9c16afdebbb845,5558,0,1243526,
74,Primus/CO2,acb4fd302ad319855eed93c1b26bfa9a5df7bc1e,1766,32755,1243526,
74,SNUADC/ART,0ad1e79eb1160cecdbf34ce5f1952f4d8f338a44,11529,0,9948201,
74,SNUADC/CVP,6a636e2f13f8b8bdebd8bb115a0f16220f7528a2,11529,0,9948201,
74,SNUADC/ECG_II,baf73c8c755b03295082a4e31afc3e667cbd243b,11529,0,9948201,
74,SNUADC/ECG_V5,3b4ab93be36f8efb1a829e64e0fb64ed6739cd15,11529,0,9948201,
74,SNUADC/PLETH,d887f044668d6fe15db5a072a90f3f10d436cc16,11529,0,9948201,
75,BIS/EEG1_WAV,f98c4c3d567c08a1e6f9f82860b32bf11e8c544f,67381,799,3215845,
75,BIS/EEG2_WAV,0dfd56ad7c8d0da96c708c0f5cc7a97351963af3,67381,1234,3215845,
75,Primus/AWP,2805d55eb39f2311c611f3b814451c6aee5a9a43,8647,17289,1570237,1.1
75,Primus/CO2,e9325a45316574427a58d2425e88d62c9ec33248,3547,69821,1570237,0.5
75,SNUADC/ART,9e35c0aa4600dee48b58e917828946d0f47f1ae4,27104,0,12561893,
75,SNUADC/CVP,c12af7d34296fb9ac6b7571135bcc918af25789d,27104,0,12561893,
75,SNUADC/ECG_II,7bf534e2ef9503e38830f87d6696fdc080dfc4fb,27104,0,12561893,
75,SNUADC/PLETH,facc355faf792f468aa3c89c219042a964ee6157,27104,0,12561893,
76,BIS/EEG1_WAV,d9c8c6eb3fa4ebd29964cdf6a6918ad623c1e8a1,96092,1401,1816444,
76,BIS/EEG2_WAV,64bbc5dcac70f10b20883d05d847d03ba8af8447,96092,2962,1816444,
76,Primus/AWP,7d0bb1668009d2f9d6f9c9fd106bf3a4f55f66c9,6835,26557,886936,0.0
76,Primus/CO2,5bcb0c1a39949b7cb6bff1d67f7a2f8d22db7b09,1336,3138,886936,0.4
77,BIS/EEG1_WAV,953a5b4a26df26c5ec2f9973af8fd6d187de3a5b,228,1442,1377780,-17.85
77,BIS/EEG2_WAV,d0c5ccbf6e74e896958edb92703b89071c22898d,228,2232,1377780,-3.2
77,Primus/AWP,0eb885985ed1b6270cfca93ad243992a1ee31c21,1404,22163,672744,
77,Primus/CO2,ebea9767b0d3d722f19fb039d37933c8e223268c,114,14100,672744,
77,SNUADC/ART,b7251f8fd13a436b55a9bdf9122e02d7f168d031,347,0,5381950,
